"logFC","AveExpr","t","P.Value","adj.P.Val","B","logP","tag","Gene"
-1.6100756,-0.210856705882353,-2.5024472370956,0.0223959823630463,0.387125271921026,-4.48291187733916,0.412148476581855,"NR -vs- CR","CSF3_CSF3R"
-1.34202594285714,0.0269238823529409,-2.43362134326687,0.0258083514614017,0.387125271921026,-4.48871979671233,0.412148476581855,"NR -vs- CR","IL18_IL18BP"
-0.679271514285716,-3.68380823529412,-1.97465643358989,0.0641441942628141,0.641441942628141,-4.52700713803053,0.192842645816358,"NR -vs- CR","IL2_IL2RA"
-0.457587842857142,0.900063176470588,-1.62197392091821,0.12251386618775,0.772743365523847,-4.55480467974913,0.111964714933376,"NR -vs- CR","VEGFC_FLT4"
-0.856841228571428,0.224624823529412,-1.59343883157898,0.128790560920641,0.772743365523847,-4.55694724493875,0.111964714933376,"NR -vs- CR","IL18_IL18R1"
-0.427312957142859,-5.13773229411765,-1.43718990867736,0.16813505598128,0.781329979020782,-4.56831350077837,0.107165511830809,"NR -vs- CR","VEGFD_FLT4"
-0.636069757142859,-4.03105517647059,-1.08300541252892,0.293362729345785,0.781329979020782,-4.59125011626026,0.107165511830809,"NR -vs- CR","IL4_IL4R"
0.311899042857143,-0.439651882352941,0.989737412084464,0.335661809975087,0.781329979020782,-4.59649898589412,0.107165511830809,"NR -vs- CR","TNFSF14_TNFRSF14"
-0.830086557142857,-0.291843647058824,-0.98021911698246,0.340208130743639,0.781329979020782,-4.59701372202345,0.107165511830809,"NR -vs- CR","TNFSF13_TNFRSF13B"
-0.223692142857143,-0.0568745294117644,-0.935540376002088,0.362119495339031,0.781329979020782,-4.59937626842015,0.107165511830809,"NR -vs- CR","TNFSF4_TNFRSF4"
-0.609207814285714,-0.365884176470588,-0.836706101105376,0.413929921909721,0.781329979020782,-4.60427768844371,0.107165511830809,"NR -vs- CR","TNFSF13_TNFRSF17"
-0.572079514285714,2.06895764705882,-0.810856635871666,0.428234159642071,0.781329979020782,-4.60548319815721,0.107165511830809,"NR -vs- CR","VEGFA_KDR"
0.633975157142857,-3.73845370588235,0.784771493475388,0.442981724178118,0.781329979020782,-4.6066666260623,0.107165511830809,"NR -vs- CR","IL1B_IL1R1"
-0.425601185714285,1.16938635294118,-0.772722379840837,0.449899197740356,0.781329979020782,-4.60720191913363,0.107165511830809,"NR -vs- CR","IL13_IL4R"
-0.434934757142858,-3.19093388235294,-0.710156148911482,0.486874018295703,0.781329979020782,-4.60986410573524,0.107165511830809,"NR -vs- CR","IL1B_IL1RN"
-0.191517042857143,-0.446229058823529,-0.67725334474425,0.507015406722398,0.781329979020782,-4.61118370248652,0.107165511830809,"NR -vs- CR","TNFSF9_TNFRSF9"
0.141854271428572,-0.241182117647059,0.669579651326129,0.511780476678214,0.781329979020782,-4.6114833591705,0.107165511830809,"NR -vs- CR","TNFSF18_TNFRSF18"
-0.147648728571429,0.392507764705883,-0.584595043047012,0.5662096429327,0.781329979020782,-4.61459317460107,0.107165511830809,"NR -vs- CR","TNF_TNFRSF1B"
-0.231871814285715,-0.707772529411765,-0.583637416301951,0.566839816588231,0.781329979020782,-4.61462600513194,0.107165511830809,"NR -vs- CR","TNFSF11_TNFRSF11B"
-0.448704757142857,0.0798121176470589,-0.583297055903511,0.567063881357231,0.781329979020782,-4.61463766177177,0.107165511830809,"NR -vs- CR","CSF1_CSF1R"
0.129994557142857,-0.0816115294117649,0.47302392676778,0.641986297013795,0.781329979020782,-4.61807799520659,0.107165511830809,"NR -vs- CR","TNF_TNFRSF1A"
-0.307735828571428,2.46411064705882,-0.453655929108582,0.655598218318227,0.781329979020782,-4.61861195738615,0.107165511830809,"NR -vs- CR","IL13_IL13RA2"
0.263276985714286,-0.448606529411765,0.43991274352379,0.665333346924172,0.781329979020782,-4.61897790986481,0.107165511830809,"NR -vs- CR","S100A9_AGER"
-0.277474685714285,0.0431331176470585,-0.41426651468953,0.683663970452572,0.781329979020782,-4.61963192750571,0.107165511830809,"NR -vs- CR","IL5_IL5RA"
-0.3401562,0.104875882352941,-0.413693451020504,0.684075945700957,0.781329979020782,-4.61964611017642,0.107165511830809,"NR -vs- CR","CD40LG_CD40"
-0.459171028571428,-0.676625823529412,-0.356609447241058,0.725606700564256,0.781329979020782,-4.6209636809467,0.107165511830809,"NR -vs- CR","S100A12_AGER"
0.249490914285713,-2.97184264705882,0.352085901779939,0.72893767557283,0.781329979020782,-4.62105998698006,0.107165511830809,"NR -vs- CR","IL1B_IL1R2"
-0.117255742857143,0.0292508235294116,-0.35167393084465,0.72924131375273,0.781329979020782,-4.62106869839841,0.107165511830809,"NR -vs- CR","TNFSF8_TNFRSF8"
0.116443242857143,0.339199117647058,0.221283847608906,0.82740822182749,0.855939539821541,-4.62332266021877,0.0675569110812829,"NR -vs- CR","OSM_OSMR"
0.00792044285714377,1.55177105882353,0.0243233369430053,0.98086725817552,0.98086725817552,-4.6247920171702,0.00838976218433987,"NR -vs- CR","VEGFA_FLT1"
