"logFC","AveExpr","t","P.Value","adj.P.Val","B","logP","tag","Gene"
-1.27105189844407,-3.77659340174734,-2.33519800607689,0.028710613566132,0.508386822746163,-4.53338953219785,0.293805714771834,"NR -vs- CR","IL4_IL4R"
-1.18060455320597,0.368028387726344,-2.12567935949115,0.0445907854057017,0.508386822746163,-4.54475333125753,0.293805714771834,"NR -vs- CR","IL18_IL18BP"
-0.886503243682162,0.606777335094765,-1.83974270063102,0.078870651636445,0.508386822746163,-4.55961259911074,0.293805714771834,"NR -vs- CR","OSM_OSMR"
-1.31146877939645,0.228843335094765,-1.71493600824883,0.0999271326588005,0.508386822746163,-4.56577765733044,0.293805714771834,"NR -vs- CR","CSF1_CSF1R"
-1.44119579130121,-2.0930112438526,-1.66880826961045,0.108839481791443,0.508386822746163,-4.56799674035888,0.293805714771834,"NR -vs- CR","CSF3_CSF3R"
-1.07501725558692,-2.24454161227366,-1.62599958991268,0.117701627073232,0.508386822746163,-4.57002509149114,0.293805714771834,"NR -vs- CR","TNFSF13_TNFRSF13B"
-0.75862171987264,-2.35807208595787,-1.62170292830179,0.118623591974105,0.508386822746163,-4.57022696919562,0.293805714771834,"NR -vs- CR","TNFSF8_TNFRSF8"
-0.7622332317774,0.363355440357923,-1.47663093808469,0.153462181154789,0.56080000921583,-4.57684845724618,0.251191987904479,"NR -vs- CR","IL18_IL18R1"
-0.504030029396447,-2.86489998069471,-1.42315277300839,0.168240002764749,0.56080000921583,-4.57918771074931,0.251191987904479,"NR -vs- CR","TNFSF9_TNFRSF9"
-0.786280457967877,-1.22345898069471,-1.21551467722588,0.236613900074894,0.630334901216611,-4.58768797183147,0.200428645617284,"NR -vs- CR","TNFSF13_TNFRSF17"
-1.09323663653931,0.445559650884239,-1.19983787388404,0.24252927243007,0.630334901216611,-4.58828940600178,0.200428645617284,"NR -vs- CR","S100A12_AGER"
-0.472578196063115,-1.36802729648418,-1.16391703604727,0.2565003553259,0.630334901216611,-4.58964480227341,0.200428645617284,"NR -vs- CR","TNFSF4_TNFRSF4"
-0.982799029396448,-0.00466155964207734,-1.05116158089302,0.304205001234104,0.630334901216611,-4.59368671462958,0.200428645617284,"NR -vs- CR","VEGFA_KDR"
-0.477783767491686,-4.18374713858945,-0.935802246799704,0.359187553178269,0.630334901216611,-4.59746994947944,0.200428645617284,"NR -vs- CR","VEGFD_FLT4"
-0.658030696063115,-2.55192340174734,-0.904080314108333,0.375412256416088,0.630334901216611,-4.59844481058325,0.200428645617284,"NR -vs- CR","IL5_IL5RA"
-0.440064922253594,-5.66744313858945,-0.903891262881089,0.375510377512371,0.630334901216611,-4.59845053360011,0.200428645617284,"NR -vs- CR","IL2_IL2RA"
-0.451166434158354,-3.34311408595787,-0.882852971362537,0.38653512179724,0.630334901216611,-4.59908092988946,0.200428645617284,"NR -vs- CR","IL1B_IL1R2"
-0.564632386539305,-5.09542366490524,-0.88111364672343,0.387455931206274,0.630334901216611,-4.59913247032522,0.200428645617284,"NR -vs- CR","IL1B_IL1RN"
-0.428167815110734,-4.2090642438526,-0.858014680927867,0.399819681763833,0.630334901216611,-4.59980853081277,0.200428645617284,"NR -vs- CR","IL1B_IL1R1"
-0.3273787317774,-2.1076295070105,-0.820874237430854,0.420223267477741,0.630334901216611,-4.60086241447604,0.200428645617284,"NR -vs- CR","TNF_TNFRSF1B"
0.258700244413076,-2.9307705070105,0.698642492320096,0.491845090647687,0.652139381746609,-4.60403446919875,0.185659572589951,"NR -vs- CR","TNF_TNFRSF1A"
-0.348373957967877,-0.965206507010498,-0.677713953988899,0.504776934839131,0.652139381746609,-4.60453088292001,0.185659572589951,"NR -vs- CR","VEGFC_FLT4"
0.466562315841648,-3.3529832438526,0.668077213248538,0.510795262935985,0.652139381746609,-4.60475478021282,0.185659572589951,"NR -vs- CR","VEGFA_FLT1"
-0.424263148444067,-1.20351834911576,-0.620411952459018,0.541142569353944,0.652139381746609,-4.6058184141164,0.185659572589951,"NR -vs- CR","IL13_IL4R"
0.285938625365457,-3.14779298069471,0.616848388347114,0.543449484788841,0.652139381746609,-4.60589498550126,0.185659572589951,"NR -vs- CR","TNFSF14_TNFRSF14"
-0.334049779396449,-2.92054192806313,-0.498007496984785,0.623251221278222,0.719136024551794,-4.60820936874718,0.143188955062311,"NR -vs- CR","CD40LG_CD40"
-0.125901053205972,-3.00727513858945,-0.338132393279808,0.738359004175562,0.820398893528402,-4.61057117126302,0.0859749340360376,"NR -vs- CR","TNFSF18_TNFRSF18"
-0.20575679130121,-0.650980507010498,-0.300558697597806,0.766476193608574,0.821224493152044,-4.61099803641625,0.085538106205797,"NR -vs- CR","IL13_IL13RA2"
0.196107315841647,0.299651440357923,0.244962197490626,0.808678290324051,0.836563748611088,-4.61153877653712,0.0775009589273692,"NR -vs- CR","S100A9_AGER"
0.0124826967940281,-2.14666040174734,0.0237348087292425,0.981270768751827,0.981270768751827,-4.6126026984629,0.00821113823766024,"NR -vs- CR","TNFSF11_TNFRSF11B"
