"logFC","AveExpr","t","P.Value","adj.P.Val","B","logP","tag","Gene"
-1.71989505714286,0.188407117647059,-5.1392689555036,7.06750433982857e-05,0.00212025130194857,1.70761374691345,2.67361266143848,"NR -vs- CR","IL18_IL18BP"
-2.79918691428572,0.316870823529411,-3.75256756332133,0.00147695480378355,0.0137685815301154,-1.25335169192434,1.86111079942174,"NR -vs- CR","TNFSF13_TNFRSF13B"
-2.51851224285714,0.185768647058823,-3.71911855709244,0.00159074423181986,0.0137685815301154,-1.32503192927001,1.86111079942174,"NR -vs- CR","TNFSF13_TNFRSF17"
-1.15840811428571,0.347959823529412,-3.65452130554207,0.00183581087068205,0.0137685815301154,-1.46327591698966,1.86111079942174,"NR -vs- CR","IL18_IL18R1"
-2.18817875714286,0.810209117647059,-3.3869670497716,0.00331839211383923,0.0199103526830354,-2.03225561306146,1.70092104700727,"NR -vs- CR","CD40LG_CD40"
-1.2165321,-3.39204988235294,-1.97798678236244,0.0635879505935396,0.317939752967698,-4.76999402992081,0.497655167539302,"NR -vs- CR","IL4_IL4R"
0.488033,-0.653045235294118,1.65382040708178,0.115653242160742,0.495656752117465,-5.28291748153989,0.30481897323955,"NR -vs- CR","TNFSF14_TNFRSF14"
-0.3598541,-0.212367117647059,-1.56961653852363,0.134072276419637,0.495770190128379,-5.40542132412768,0.304719590218384,"NR -vs- CR","TNFSF4_TNFRSF4"
-0.601671642857143,-3.68228464705882,-1.50930037325979,0.148731057038514,0.495770190128379,-5.49020489334739,0.304719590218384,"NR -vs- CR","IL2_IL2RA"
-0.962033714285713,1.27176947058824,-1.18987192848101,0.24969282769626,0.724983317581492,-5.89458595090485,0.13967198676095,"NR -vs- CR","CSF3_CSF3R"
0.492892114285714,-0.691841823529412,1.14875749031293,0.265827216446547,0.724983317581492,-5.94082253662546,0.13967198676095,"NR -vs- CR","TNFSF11_TNFRSF11B"
-0.472000771428572,-2.62112005882353,-1.01789151288775,0.322337257442818,0.741388830733394,-6.07855948474646,0.129953961046397,"NR -vs- CR","IL1B_IL1RN"
-0.496902485714285,1.88227229411765,-1.00398502209645,0.328811336102968,0.741388830733394,-6.09233289157413,0.129953961046397,"NR -vs- CR","IL13_IL13RA2"
-0.209509485714286,0.547415588235294,-0.854306542873258,0.404262648156183,0.741388830733394,-6.22972396081724,0.129953961046397,"NR -vs- CR","TNF_TNFRSF1B"
-0.532529971428571,2.04529135294118,-0.817423249094651,0.424470485503229,0.741388830733394,-6.26046443594213,0.129953961046397,"NR -vs- CR","VEGFA_KDR"
-0.393463714285714,0.761050529411765,-0.794851245799725,0.4371484400012,0.741388830733394,-6.27865705937432,0.129953961046397,"NR -vs- CR","IL13_IL4R"
-0.2132951,0.914009705882353,-0.774500539057742,0.448779512821842,0.741388830733394,-6.29465280006756,0.129953961046397,"NR -vs- CR","VEGFC_FLT4"
-0.182089014285716,-5.25437452941176,-0.755601903773261,0.459749799519567,0.741388830733394,-6.30916006544207,0.129953961046397,"NR -vs- CR","VEGFD_FLT4"
-0.281394528571429,-0.232723235294118,-0.738955931626067,0.469546259464483,0.741388830733394,-6.32165985891347,0.129953961046397,"NR -vs- CR","TNFSF8_TNFRSF8"
-0.194110457142856,1.43793676470588,-0.652815893507067,0.522200134210424,0.783300201315635,-6.38213816087716,0.106071761839548,"NR -vs- CR","VEGFA_FLT1"
0.165086471428572,-0.0304711176470589,0.584451844866699,0.56623542032718,0.808907743324543,-6.42505147512361,0.0921010072502709,"NR -vs- CR","TNF_TNFRSF1A"
-0.697692457142856,-0.445289529411765,-0.51353337728043,0.613880289874265,0.837109486192179,-6.46473701982958,0.0772177365832382,"NR -vs- CR","S100A12_AGER"
-0.262295899999999,1.09614970588235,-0.420994247915623,0.678788013292066,0.850364451871152,-6.50901646589276,0.0703949030930431,"NR -vs- CR","CSF1_CSF1R"
-0.201539714285714,0.234885058823529,-0.399795334746358,0.694053885920202,0.850364451871152,-6.51795164080958,0.0703949030930431,"NR -vs- CR","OSM_OSMR"
-0.206527271428571,-0.534438941176471,-0.37971875064069,0.70863704322596,0.850364451871152,-6.52599574031774,0.0703949030930431,"NR -vs- CR","IL5_IL5RA"
0.0503176714285714,-0.200590058823529,0.220157238093137,0.828248595908846,0.955183669805002,-6.57535005907389,0.0199131110201924,"NR -vs- CR","TNFSF18_TNFRSF18"
-0.108959657142857,-2.87440694117647,-0.156368619335419,0.877498546282026,0.955183669805002,-6.58777662448673,0.0199131110201924,"NR -vs- CR","IL1B_IL1R2"
0.107112557142858,-3.86826952941176,0.13308204911253,0.895618277341783,0.955183669805002,-6.59126701271096,0.0199131110201924,"NR -vs- CR","IL1B_IL1R1"
0.0534260142857143,0.318504647058824,0.0906052848341066,0.928815872264143,0.955183669805002,-6.59618953376077,0.0199131110201924,"NR -vs- CR","S100A9_AGER"
-0.0163478999999996,-0.639297588235294,-0.0569938258832223,0.955183669805002,0.955183669805002,-6.59876078794205,0.0199131110201924,"NR -vs- CR","TNFSF9_TNFRSF9"
