"logFC","AveExpr","t","P.Value","adj.P.Val","B","logP","tag","Gene"
1.58053482322592,5.81897651078871,2.92755863425748,0.00733788310093303,0.742339508302349,-4.51541132900133,0.129397425098535,"NR -vs- CR","CRP"
2.78150975897076,7.96733567731881,2.77858974261596,0.0104000170867285,0.742339508302349,-4.52251190494304,0.129397425098535,"NR -vs- CR","VSTM1"
2.01911843462919,10.2979475792414,2.70182598712236,0.0124162808804706,0.742339508302349,-4.52616652639926,0.129397425098535,"NR -vs- CR","MPO"
2.09410305482516,11.0172697643733,2.61762396837173,0.015048208118742,0.742339508302349,-4.53016533922272,0.129397425098535,"NR -vs- CR","CST7"
-1.90461485267079,6.04239038516033,-2.51095156711504,0.0191331461251389,0.742339508302349,-4.53520727476408,0.129397425098535,"NR -vs- CR","CXCL5"
1.41963074205259,7.06276892554144,2.40167868257442,0.0243672602505689,0.742339508302349,-4.54033182755339,0.129397425098535,"NR -vs- CR","TNFRSF8"
1.69017238049887,8.87751578235246,2.36446648287846,0.0264317790130428,0.742339508302349,-4.54206511244994,0.129397425098535,"NR -vs- CR","EPO"
1.35189641738498,6.45017454019576,2.29634207954641,0.0306320107042673,0.742339508302349,-4.54521968913121,0.129397425098535,"NR -vs- CR","CSF3R"
-2.1056215271437,7.17622045722728,-2.20155495301339,0.0374909519779496,0.742339508302349,-4.54956286754332,0.129397425098535,"NR -vs- CR","EGF"
1.39120181311591,3.45476970911539,2.17260439645361,0.0398473668165747,0.742339508302349,-4.55087731404546,0.129397425098535,"NR -vs- CR","CSF1R"
1.20991134430859,7.37912420889131,2.14311548292027,0.0423840742469064,0.742339508302349,-4.55220984540748,0.129397425098535,"NR -vs- CR","SDC1"
-2.5371977632201,5.09020561595074,-2.1136684290426,0.045061087560542,0.742339508302349,-4.55353376029495,0.129397425098535,"NR -vs- CR","BDNF"
1.03238548091824,6.64733983282763,2.04363016814163,0.0520456335275514,0.742339508302349,-4.55665370103717,0.129397425098535,"NR -vs- CR","KLRK1"
1.6573814603865,7.04663715004004,2.039175659603,0.0525208313260866,0.742339508302349,-4.5568506808027,0.129397425098535,"NR -vs- CR","CXCL12"
1.01164843561153,7.26136859772333,1.98552499295107,0.0585539796998861,0.742339508302349,-4.55920861796796,0.129397425098535,"NR -vs- CR","IL2RA"
1.00957770922651,7.10050228376451,1.98324864522643,0.0588229847359873,0.742339508302349,-4.5593080534352,0.129397425098535,"NR -vs- CR","IL18BP"
0.982849563542617,7.00612181965908,1.88195631642907,0.0719486423508196,0.742339508302349,-4.56367879953771,0.129397425098535,"NR -vs- CR","CD80"
